ticker,rv_current,rv_percentile,rv_52w_min,rv_52w_max,rv_20,rv_60,rv_term_structure,atr_pct,atr_pct_percentile,expansion_ratio,expansion_tier,adv_30d,adv_90d,close_price,last_date,cv_30,range_rel_20,volume_spike_180,is_compressed,is_deal_pending,is_straddle_candidate,rank_rv_pct,rank_atr_pct,rank_term_structure,borda_score,borda_rank,name,type,market_cap,next_earnings_date,days_to_earnings
NCLH,65.01,99.07,38.03,65.47,60.05,61.14,0.982,4.914,67.06,1.01,INSUFFICIENT,23529905,23063266,17.1,2026-05-26,0.09966,0.0456,3.38,False,False,False,,,,,,Norwegian Cruise Line Holdings Ltd,Common Stock,7850783744.0,2026-07-30,64.0
ACN,44.22,99.07,25.44,45.09,41.04,38.54,1.065,4.384,86.9,1.02,INSUFFICIENT,5384372,6419745,177.0,2026-05-26,0.05041,0.03881,9.1,False,False,False,,,,,,Accenture plc,Common Stock,108932022272.0,2026-06-18,22.0
FBIN,55.54,99.07,32.35,55.87,47.16,45.51,1.036,4.785,78.97,1.01,INSUFFICIENT,2761400,2920440,38.4,2026-05-26,0.06339,0.04307,9.51,False,False,False,,,,,,Fortune Brands Innovations Inc.,Common Stock,4580867584.0,2026-07-30,64.0
TECH,55.41,99.07,34.9,56.07,83.57,60.73,1.376,6.23,94.84,1.01,INSUFFICIENT,2958942,2596412,47.97,2026-05-26,0.10375,0.05729,5.72,False,False,False,,,,,,Bio-Techne Corp,Common Stock,7510603264.0,2026-08-05,70.0
MKC,36.24,99.07,21.09,36.56,27.13,33.8,0.803,2.854,20.63,1.01,INSUFFICIENT,3557750,4256040,46.82,2026-05-26,0.05132,0.02795,5.58,False,False,False,,,,,,McCormick & Company Incorporated,Common Stock,12587238400.0,2026-07-02,36.0
CARR,42.28,99.21,26.29,42.53,49.02,46.83,1.047,3.295,57.94,1.01,INSUFFICIENT,6626754,7188682,64.89,2026-05-26,0.04143,0.03291,3.52,False,False,False,,,,,,Carrier Global Corp,Common Stock,52442845184.0,2026-07-28,62.0
SAP,45.3,99.21,22.01,45.76,29.86,36.28,0.823,3.437,76.59,1.01,INSUFFICIENT,3794233,3465950,175.15,2026-05-26,0.02885,0.02557,4.42,False,False,False,,,,,,SAP SE ADR,Common Stock,207433138176.0,2026-07-23,57.0
CF,55.61,99.21,26.77,56.01,53.46,63.93,0.836,4.638,84.13,1.01,INSUFFICIENT,3160205,4026046,119.16,2026-05-26,0.0323,0.03996,6.33,False,False,False,,,,,,CF Industries Holdings Inc,Common Stock,18306465792.0,2026-08-05,70.0
RIO,35.59,99.21,20.25,36.14,41.53,35.03,1.186,3.04,13.89,1.02,INSUFFICIENT,2480297,3237054,106.94,2026-05-26,0.03864,0.0191,3.5,False,False,False,,,,,,Rio Tinto ADR,Common Stock,169504194560.0,2026-07-29,63.0
SRAD,67.94,99.21,28.93,68.11,57.04,79.85,0.714,4.67,76.19,1.0,INSUFFICIENT,4761068,3367971,12.99,2026-05-26,0.12696,0.05648,12.36,False,False,False,,,,,,Sportradar Group AG,Common Stock,3862169088.0,,
CHTR,67.4,99.21,28.77,67.76,55.67,74.68,0.746,5.155,86.9,1.01,INSUFFICIENT,3607507,2489308,144.0,2026-05-26,0.21404,0.05277,7.31,False,False,False,,,,,,Charter Communications Inc,Common Stock,20329684992.0,2026-07-24,58.0
RHI,69.89,99.21,32.27,70.18,44.43,52.59,0.845,5.497,1.59,1.0,INSUFFICIENT,2525047,3155593,27.0,2026-05-26,0.04135,0.05016,4.88,False,False,False,,,,,,Robert Half International Inc,Common Stock,2761926912.0,2026-07-22,56.0
TEAM,82.29,99.21,37.25,83.12,108.53,84.04,1.291,7.303,84.52,1.01,INSUFFICIENT,8568888,7412224,84.92,2026-05-26,0.12564,0.0641,6.44,False,False,False,,,,,,Atlassian Corp Plc,Common Stock,21392631808.0,2026-08-06,71.0
BHP,38.3,99.21,22.85,38.63,42.7,39.27,1.087,3.197,36.9,1.01,INSUFFICIENT,2447613,3608245,86.49,2026-05-26,0.04533,0.01988,2.75,False,False,False,,,,,,BHP Group Limited,Common Stock,219714437120.0,2026-08-17,82.0
ITUB,38.64,99.21,23.69,38.64,36.25,38.19,0.949,3.257,19.05,1.0,INSUFFICIENT,23137797,26877354,7.94,2026-05-26,0.06313,0.02414,2.82,False,False,False,,,,,,Itau Unibanco Banco Holding SA,Common Stock,86188875776.0,2026-08-04,69.0
RELX,41.8,99.21,18.19,42.05,31.67,26.85,1.18,2.709,32.54,1.01,INSUFFICIENT,2502764,3725532,32.9,2026-05-26,0.041,0.02036,4.97,False,False,False,,,,,,Relx PLC ADR,Common Stock,58635714560.0,2026-07-23,57.0
LBRDK,67.84,99.21,28.91,68.2,55.3,75.18,0.736,5.179,69.44,1.01,INSUFFICIENT,2194728,1530019,33.68,2026-05-26,0.2138,0.05293,7.1,False,False,False,,,,,,Liberty Broadband Srs C,Common Stock,5362509824.0,2026-08-06,71.0
HUBS,79.18,99.21,36.44,80.27,97.02,74.68,1.299,8.582,91.67,1.01,INSUFFICIENT,1834161,1829345,197.99,2026-05-26,0.09036,0.0602,6.82,False,False,False,,,,,,HubSpot Inc,Common Stock,10338987008.0,2026-08-05,70.0
AJG,33.62,99.34,21.28,33.9,31.51,28.97,1.087,3.296,87.3,1.01,INSUFFICIENT,1757005,2276646,203.96,2026-05-26,0.04592,0.03243,3.61,False,False,False,,,,,,Arthur J Gallagher & Co,Common Stock,52405891072.0,2026-07-30,64.0
ASX,51.1,99.34,31.4,51.1,63.48,55.07,1.153,4.63,90.87,1.0,INSUFFICIENT,8291987,8058705,38.95,2026-05-26,0.0869,0.03685,2.44,False,False,False,,,,,,ASE Industrial Holding Co Ltd ADR,Common Stock,76371255296.0,2026-07-30,64.0
OTEX,44.08,99.34,24.8,44.53,39.17,38.4,1.02,4.656,85.71,1.01,INSUFFICIENT,2408038,2293403,23.41,2026-05-26,0.02632,0.04034,5.06,False,False,False,,,,,,Open Text Corp,Common Stock,5680726016.0,2026-08-06,71.0
AMX,31.72,99.34,19.71,31.77,19.29,28.89,0.668,2.161,12.3,1.0,INSUFFICIENT,1566006,2094983,25.98,2026-05-26,0.01816,0.02098,4.25,False,False,False,,,,,,America Movil SAB de CV ADR,Common Stock,78583373824.0,2026-07-21,55.0
CCI,34.7,99.34,19.56,35.1,27.9,29.2,0.955,2.592,6.35,1.01,INSUFFICIENT,3250257,3401168,90.64,2026-05-26,0.0278,0.02527,4.76,False,False,False,,,,,,Crown Castle,Common Stock,39560007680.0,2026-07-22,56.0
DOCN,96.25,99.34,56.18,96.66,135.63,103.91,1.305,7.361,75.79,1.0,INSUFFICIENT,4035673,4201632,160.72,2026-05-26,0.2666,0.07479,5.96,False,False,False,,,,,,DigitalOcean Holdings Inc,Common Stock,16537548800.0,2026-08-04,69.0
BKNG,42.8,99.34,18.7,42.89,33.26,39.3,0.846,3.578,0.0,1.0,INSUFFICIENT,7353928,9564323,163.3,2026-05-26,0.07064,0.03627,3.4,False,False,False,,,,,,Booking Holdings Inc,Common Stock,124801925120.0,2026-07-29,63.0
CLBT,58.8,99.34,32.6,58.96,51.76,56.37,0.918,5.635,90.87,1.0,INSUFFICIENT,2100199,2034960,12.89,2026-05-26,0.03491,0.0478,5.71,False,False,False,,,,,,Cellebrite DI,Common Stock,3190335232.0,2026-08-20,85.0
RBLX,74.29,99.34,43.74,76.19,97.72,70.27,1.391,5.542,61.51,1.03,INSUFFICIENT,12833025,11864581,46.0,2026-05-26,0.14493,0.06093,6.45,False,False,False,,,,,,Roblox Corp,Common Stock,34481537024.0,2026-07-30,64.0
AMD,74.58,99.34,41.87,75.36,90.29,71.2,1.268,6.455,86.9,1.01,INSUFFICIENT,42866223,39572743,503.89,2026-05-26,0.19769,0.05606,6.42,False,False,False,,,,,,Advanced Micro Devices Inc,Common Stock,821643378688.0,2026-08-04,69.0
VRSK,40.34,99.34,20.47,40.54,45.01,37.02,1.216,3.921,88.1,1.01,INSUFFICIENT,1971250,2080161,171.59,2026-05-26,0.03941,0.04031,4.08,False,False,False,,,,,,Verisk Analytics Inc,Common Stock,22482036736.0,2026-07-29,63.0
CTSH,42.16,99.47,21.21,42.44,46.95,36.45,1.288,4.025,90.08,1.01,INSUFFICIENT,7682729,7099299,51.81,2026-05-26,0.08251,0.03817,3.7,False,False,False,,,,,,Cognizant Technology Solutions Corp Class A,Common Stock,24506130432.0,2026-07-29,63.0
BSY,47.27,99.47,19.46,47.3,35.83,41.1,0.872,4.295,93.25,1.0,INSUFFICIENT,2344521,2931990,32.74,2026-05-26,0.03032,0.03839,10.73,False,False,False,,,,,,Bentley Systems Inc,Common Stock,10073897984.0,2026-08-05,70.0
MNST,31.84,99.47,20.54,31.91,48.92,36.43,1.343,2.919,95.63,1.0,INSUFFICIENT,5156543,5811439,87.42,2026-05-26,0.06422,0.0216,3.39,False,False,False,,,,,,Monster Beverage Corp,Common Stock,85497470976.0,2026-08-06,71.0
CCC,70.25,99.47,22.4,70.36,58.42,57.66,1.013,6.146,82.94,1.0,INSUFFICIENT,12378102,12954197,4.62,2026-05-26,0.08528,0.0593,7.42,False,False,False,,,,,,CCC Intelligent Solutions Holdings Inc.,Common Stock,2676448768.0,2026-07-30,64.0
AEM,53.02,99.47,30.18,53.07,47.5,47.31,1.004,4.051,75.0,1.0,INSUFFICIENT,2174652,2643607,180.57,2026-05-26,0.07201,0.02911,3.64,False,False,False,,,,,,Agnico Eagle Mines Limited,Common Stock,90291544064.0,2026-07-29,63.0
FSK,42.74,99.47,20.83,42.85,34.59,34.95,0.99,3.136,1.19,1.0,INSUFFICIENT,3598690,3911869,10.83,2026-05-26,0.0285,0.03081,6.28,False,False,False,,,,,,FS KKR Capital Corp,Common Stock,3019116032.0,2026-08-05,70.0
EOSE,140.81,99.47,82.34,140.81,122.5,114.3,1.072,10.932,67.86,1.0,INSUFFICIENT,30064508,26096966,8.73,2026-05-26,0.10063,0.09829,7.45,False,False,False,,,,,,Eos Energy Enterprises Inc,Common Stock,2736483072.0,2026-07-29,63.0
AKAM,75.96,99.47,24.35,76.4,102.25,79.48,1.286,6.439,95.63,1.01,INSUFFICIENT,6330393,5354445,148.21,2026-05-26,0.21172,0.05079,6.75,False,False,False,,,,,,Akamai Technologies Inc,Common Stock,21547579392.0,2026-08-06,71.0
PM,31.87,99.47,22.9,32.2,33.39,36.12,0.924,2.856,34.52,1.01,INSUFFICIENT,4907340,5164940,181.53,2026-05-26,0.0747,0.02542,5.57,False,False,False,,,,,,Philip Morris International Inc,Common Stock,282925170688.0,2026-07-22,56.0
GDDY,48.87,99.47,23.28,48.99,35.68,38.58,0.925,4.772,89.68,1.0,INSUFFICIENT,2083233,2216956,88.99,2026-05-26,0.03323,0.04651,5.69,False,False,False,,,,,,Godaddy Inc,Common Stock,11854653440.0,2026-08-06,71.0
ABT,29.72,99.47,17.01,29.77,27.08,26.02,1.041,2.44,37.3,1.0,INSUFFICIENT,13332319,12409561,86.67,2026-05-26,0.05385,0.02261,10.67,False,False,False,,,,,,Abbott Laboratories,Common Stock,150962946048.0,2026-07-16,50.0
PLNT,71.96,99.47,24.24,72.24,142.15,84.06,1.691,8.432,95.63,1.0,INSUFFICIENT,3064701,2189057,52.57,2026-05-26,0.16022,0.05481,11.56,False,False,False,,,,,,Planet Fitness Inc,Common Stock,4061114624.0,2026-08-05,70.0
ACM,41.5,99.6,17.39,41.65,50.26,35.26,1.425,4.659,94.44,1.0,INSUFFICIENT,1532030,1512583,72.47,2026-05-26,0.07714,0.03986,4.07,False,False,False,,,,,,Aecom Technology Corporation,Common Stock,9314056192.0,2026-08-03,68.0
NOW,64.83,99.6,26.22,64.9,51.81,68.06,0.761,5.624,24.6,1.0,INSUFFICIENT,28948628,23706445,99.92,2026-05-26,0.05915,0.04645,6.72,False,False,False,,,,,,ServiceNow Inc,Common Stock,103048298496.0,2026-07-22,56.0
EXLS,49.28,99.6,23.3,49.37,44.05,32.77,1.344,4.051,86.51,1.0,INSUFFICIENT,2443807,2350200,28.95,2026-05-26,0.04704,0.04,3.15,False,False,False,,,,,,ExlService Holdings Inc,Common Stock,4423066112.0,2026-07-28,62.0
MRSH,29.22,99.6,15.73,29.33,22.43,26.94,0.833,2.443,47.22,1.0,INSUFFICIENT,2865552,3090300,161.97,2026-05-26,0.03517,0.02238,3.53,False,False,False,,,,,,"Marsh & McLennan Companies, Inc.",Common Stock,79067291648.0,2026-07-16,50.0
GEN,43.29,99.6,19.3,43.4,48.39,43.21,1.12,3.875,83.73,1.0,INSUFFICIENT,7696947,7380701,24.76,2026-05-26,0.10678,0.03559,6.89,False,False,False,,,,,,Gen Digital Inc.,Common Stock,14916262912.0,2026-08-06,71.0
POET,189.53,99.6,74.32,189.95,234.91,222.12,1.058,19.082,96.03,1.0,INSUFFICIENT,62088607,27154771,13.35,2026-05-26,0.32631,0.16001,22.11,False,False,False,,,,,,POET Technologies Inc,Common Stock,2287752192.0,,
TENB,59.25,99.6,25.42,59.31,50.38,55.14,0.914,5.082,74.6,1.0,INSUFFICIENT,3692782,3275749,25.82,2026-05-26,0.09877,0.05893,5.99,False,False,False,,,,,,Tenable Holdings Inc,Common Stock,2806421760.0,2026-07-29,63.0
ORLY,27.63,99.6,18.32,27.97,38.82,27.21,1.427,2.713,80.56,1.01,INSUFFICIENT,5624132,5903148,89.87,2026-05-26,0.02308,0.02785,2.92,False,False,False,,,,,,O’Reilly Automotive Inc,Common Stock,74476625920.0,2026-07-29,63.0
BTG,68.88,99.6,36.35,68.97,63.19,61.59,1.026,5.851,72.62,1.0,INSUFFICIENT,29667719,35615001,4.7,2026-05-26,0.06939,0.04256,2.83,False,False,False,,,,,,B2Gold Corp,Common Stock,6262362624.0,2026-08-06,71.0
GFI,70.23,99.6,44.75,70.69,61.99,65.34,0.949,5.141,9.92,1.01,INSUFFICIENT,2913210,3440139,41.15,2026-05-26,0.06877,0.03206,3.35,False,False,False,,,,,,Gold Fields Ltd ADR,Common Stock,35356364800.0,2026-08-21,86.0
CAT,39.79,99.6,20.84,40.06,47.88,41.22,1.162,3.201,65.87,1.01,INSUFFICIENT,2448913,2702916,908.55,2026-05-26,0.05696,0.02952,2.77,False,False,False,,,,,,Caterpillar Inc,Common Stock,418470821888.0,2026-08-04,69.0
MXL,129.64,99.6,50.99,129.75,129.05,150.93,0.855,12.514,99.21,1.0,INSUFFICIENT,6589446,2956478,96.12,2026-05-26,0.40874,0.12587,24.66,False,False,False,,,,,,MaxLinear Inc,Common Stock,8607158272.0,2026-07-22,56.0
HUM,60.34,99.74,40.95,60.52,52.79,43.63,1.21,4.41,77.78,1.0,INSUFFICIENT,1818086,2078282,301.69,2026-05-26,0.16096,0.04569,6.76,False,False,False,,,,,,Humana Inc,Common Stock,36221353984.0,2026-07-29,63.0
GE,40.74,99.74,21.44,40.74,40.43,43.01,0.94,3.051,69.84,1.0,INSUFFICIENT,6304103,6015833,314.49,2026-05-26,0.03723,0.02787,3.07,False,False,False,,,,,,GE Aerospace,Common Stock,328588460032.0,2026-07-16,50.0
INTU,64.17,99.74,21.79,64.53,91.62,66.9,1.37,7.672,99.6,1.01,INSUFFICIENT,4018326,4161435,304.35,2026-05-26,0.07068,0.04003,9.4,False,False,False,,,,,,Intuit Inc,Common Stock,83250987008.0,2026-08-20,85.0
TSEM,83.51,99.74,45.06,83.63,103.41,91.82,1.126,7.625,90.87,1.0,INSUFFICIENT,2549286,2706442,288.53,2026-05-26,0.12581,0.07167,4.61,False,False,False,,,,,,Tower Semiconductor Ltd,Common Stock,34331901952.0,2026-08-03,68.0
IBM,48.18,99.74,23.35,48.48,48.94,40.32,1.214,3.305,41.67,1.01,INSUFFICIENT,7723523,6574966,250.69,2026-05-26,0.05375,0.029,5.22,False,False,False,,,,,,International Business Machines,Common Stock,235619844096.0,2026-07-22,56.0
GPK,55.65,99.74,25.88,56.08,59.67,48.1,1.241,4.71,82.14,1.01,INSUFFICIENT,7205946,7373190,10.29,2026-05-26,0.04828,0.04512,6.56,False,False,False,,,,,,Graphic Packaging Holding Company,Common Stock,3044681216.0,2026-07-28,62.0
HRB,56.59,99.74,22.15,56.72,84.78,55.48,1.528,5.532,93.65,1.0,INSUFFICIENT,2705070,2628415,38.83,2026-05-26,0.10008,0.04773,3.57,False,False,False,,,,,,H&R Block Inc,Common Stock,4922099200.0,2026-08-11,76.0
WPM,58.31,99.74,28.58,58.46,54.46,53.42,1.02,4.968,87.3,1.0,INSUFFICIENT,2120791,2448422,130.27,2026-05-26,0.06469,0.03559,4.3,False,False,False,,,,,,Wheaton Precious Metals Corp,Common Stock,59104378880.0,,
GLW,74.31,99.74,26.64,74.35,89.3,76.6,1.166,7.623,95.63,1.0,INSUFFICIENT,13492649,12663331,196.17,2026-05-26,0.09118,0.06426,3.71,False,False,False,,,,,,Corning Incorporated,Common Stock,168831320064.0,2026-07-28,62.0
FOUR,73.63,99.74,33.55,73.79,65.14,73.41,0.887,6.556,85.32,1.0,INSUFFICIENT,1630104,2198297,42.79,2026-05-26,0.0661,0.05549,4.52,False,False,False,,,,,,Shift4 Payments Inc,Common Stock,4220953600.0,2026-08-04,69.0
CBRE,40.62,99.74,20.96,40.67,30.26,27.75,1.09,3.598,90.08,1.0,INSUFFICIENT,2176007,2292800,129.76,2026-05-26,0.05497,0.03142,8.0,False,False,False,,,,,,CBRE Group Inc Class A,Common Stock,38271127552.0,2026-07-30,64.0
VIAV,78.82,99.74,22.4,79.38,78.75,85.17,0.925,6.82,83.73,1.01,INSUFFICIENT,6730530,6162691,53.79,2026-05-26,0.09477,0.07484,4.75,False,False,False,,,,,,Viavi Solutions Inc,Common Stock,12891791360.0,,
SPGI,37.61,99.87,15.72,37.64,24.36,24.93,0.977,2.776,84.52,1.0,INSUFFICIENT,1938875,2435402,412.48,2026-05-26,0.02874,0.02724,6.17,False,False,False,,,,,,S&P Global Inc,Common Stock,122496638976.0,2026-07-30,64.0
EMBJ,54.17,99.87,31.61,54.18,61.12,62.19,0.983,4.611,82.94,1.0,INSUFFICIENT,1773132,1508471,57.9,2026-05-26,0.06852,0.03513,5.36,False,False,False,,,,,,Embraer S.A.,Common Stock,10246836224.0,,
EGO,66.13,99.87,31.11,66.42,65.35,59.59,1.097,5.401,73.81,1.0,INSUFFICIENT,3796489,3101869,32.47,2026-05-26,0.06051,0.04001,4.87,False,False,False,,,,,,Eldorado Gold Corp,Common Stock,8459601920.0,2026-07-30,64.0
GTX,56.08,99.87,28.11,56.09,89.84,61.25,1.467,3.967,73.81,1.0,INSUFFICIENT,2920417,2534644,33.9,2026-05-26,0.20054,0.04726,6.56,False,False,False,,,,,,Garrett Motion Inc,Common Stock,6231505408.0,2026-07-23,57.0
DT,51.74,99.87,27.0,52.0,63.74,52.11,1.223,5.107,93.65,1.01,INSUFFICIENT,6781764,7164959,40.6,2026-05-26,0.05989,0.04013,7.07,False,False,False,,,,,,Dynatrace Holdings LLC,Common Stock,12011715584.0,2026-08-05,70.0
BRO,32.97,99.87,23.4,32.99,36.81,31.27,1.177,3.343,89.29,1.0,INSUFFICIENT,3221931,3399316,56.99,2026-05-26,0.08132,0.03463,2.66,False,False,False,,,,,,Brown & Brown Inc,Common Stock,19316637696.0,2026-07-27,61.0
RNG,81.96,99.87,38.73,81.99,68.69,62.52,1.099,7.076,91.67,1.0,INSUFFICIENT,1852304,2351214,42.55,2026-05-26,0.06448,0.06206,10.51,False,False,False,,,,,,Ringcentral Inc,Common Stock,3568183808.0,2026-08-04,69.0
CAR,177.29,99.87,33.57,177.31,61.35,208.12,0.295,7.053,81.35,1.0,INSUFFICIENT,3878063,2151312,166.52,2026-05-26,0.63269,0.09325,23.7,False,False,False,,,,,,Avis Budget Group Inc,Common Stock,5882316288.0,2026-07-29,63.0
COLD,52.28,99.87,34.5,52.35,69.31,51.89,1.336,4.323,17.06,1.0,INSUFFICIENT,4095170,4534059,14.86,2026-05-26,0.08737,0.03824,3.48,False,False,False,,,,,,Americold Realty Trust,Common Stock,4245618176.0,2026-08-06,71.0
LBTYA,40.47,99.87,23.49,40.52,32.1,28.44,1.128,3.077,61.11,1.0,INSUFFICIENT,1879074,2599486,12.16,2026-05-26,0.03029,0.03334,6.31,False,False,False,,,,,,Liberty Global PLC,Common Stock,4111264768.0,,
FSLY,159.07,99.87,53.36,159.16,197.0,151.91,1.297,12.323,91.27,1.0,INSUFFICIENT,10988385,12735382,17.6,2026-05-26,0.20775,0.08159,24.05,False,False,False,,,,,,"Fastly, Inc. Class A Common Stock",Common Stock,2554080000.0,2026-08-05,70.0
ZTS,50.43,99.87,18.3,50.47,93.36,59.05,1.581,6.589,98.41,1.0,INSUFFICIENT,7294511,5277660,80.23,2026-05-26,0.1935,0.03911,7.72,False,False,False,,,,,,Zoetis Inc,Common Stock,33634674688.0,2026-08-04,69.0
PCOR,59.81,99.87,36.79,59.89,63.5,54.78,1.159,4.916,77.78,1.0,INSUFFICIENT,2630599,2663871,47.56,2026-05-26,0.08472,0.04596,4.72,False,False,False,,,,,,Procore Technologies Inc,Common Stock,7069206016.0,2026-08-06,71.0
AMCR,40.46,99.87,17.94,40.5,41.39,40.15,1.031,3.431,21.83,1.0,INSUFFICIENT,4219541,5819510,38.95,2026-05-26,0.03704,0.02857,10.88,False,False,False,,,,,,Amcor PLC,Common Stock,17744828416.0,2026-08-13,78.0
MGA,44.96,99.87,23.34,44.97,38.67,37.0,1.045,3.21,24.21,1.0,INSUFFICIENT,1624491,1859020,65.2,2026-05-26,0.0341,0.03045,5.83,False,False,False,,,,,,Magna International Inc,Common Stock,17749039104.0,2026-07-31,65.0
KD,145.71,99.87,30.06,145.75,57.42,49.61,1.157,5.952,88.89,1.0,INSUFFICIENT,4378592,5125282,12.03,2026-05-26,0.08982,0.0461,23.66,False,False,False,,,,,,Kyndryl Holdings Inc,Common Stock,2753837568.0,2026-08-04,69.0
KGC,60.45,99.87,36.1,60.72,54.73,54.25,1.009,4.631,73.41,1.0,INSUFFICIENT,7586961,10514488,29.49,2026-05-26,0.0665,0.03517,3.09,False,False,False,,,,,,Kinross Gold Corporation,Common Stock,35214286848.0,2026-07-29,63.0
COR,43.6,99.87,19.69,43.62,72.42,45.4,1.595,4.242,96.43,1.0,INSUFFICIENT,2030865,1578369,270.78,2026-05-26,0.09154,0.02856,6.06,False,False,False,,,,,,Cencora Inc.,Common Stock,52683243520.0,2026-08-05,70.0
KNX,44.95,100.0,29.99,44.95,59.65,46.59,1.28,3.954,77.38,1.0,INSUFFICIENT,4127622,3542455,72.93,2026-05-26,0.05099,0.04054,4.78,False,False,False,,,,,,Knight Transportation Inc,Common Stock,11850687488.0,2026-07-22,56.0
AEHR,131.59,100.0,82.95,131.59,126.98,132.79,0.956,10.619,78.17,1.0,INSUFFICIENT,3160892,2487683,109.92,2026-05-26,0.09936,0.11611,7.32,False,False,False,,,,,,Aehr Test Systems,Common Stock,3457341696.0,2026-07-14,48.0
GFS,65.28,100.0,34.92,65.28,76.19,64.47,1.182,6.153,97.22,1.0,INSUFFICIENT,5184707,4386667,89.96,2026-05-26,0.15058,0.05619,16.15,False,False,False,,,,,,Globalfoundries Inc,Common Stock,48458076160.0,2026-08-04,69.0
AXTI,169.87,100.0,83.97,169.87,138.46,173.73,0.797,12.969,73.02,1.0,INSUFFICIENT,11478973,10477259,132.6,2026-05-26,0.23082,0.13592,3.41,False,False,False,,,,,,AXT Inc,Common Stock,8675115008.0,2026-07-30,64.0
HSBC,33.45,100.0,18.19,33.45,32.87,34.17,0.962,2.443,5.95,1.0,INSUFFICIENT,1598345,2111829,93.74,2026-05-26,0.01537,0.01637,3.78,False,False,False,,,,,,HSBC Holdings PLC ADR,Common Stock,315595587584.0,2026-08-04,69.0
SPOT,59.37,100.0,27.23,59.37,74.21,53.73,1.381,4.238,75.4,1.0,INSUFFICIENT,2503189,2709158,529.71,2026-05-26,0.09605,0.04539,5.96,False,False,False,,,,,,Spotify Technology SA,Common Stock,106893639680.0,2026-07-28,62.0
LPL,78.22,100.0,31.65,78.22,90.14,86.61,1.041,5.908,91.67,1.0,INSUFFICIENT,1904834,1662199,5.41,2026-05-26,0.08538,0.03471,5.45,False,False,False,,,,,,LG Display Co Ltd,Common Stock,5050000384.0,2026-07-30,64.0
SVM,82.01,100.0,48.94,82.01,78.03,70.26,1.111,7.915,90.08,1.0,INSUFFICIENT,3799964,5396501,12.49,2026-05-26,0.08265,0.05166,2.93,False,False,False,,,,,,Silvercorp Metals Inc,Common Stock,2689870848.0,,
FLEX,78.55,100.0,28.86,78.55,129.94,87.76,1.481,7.268,99.21,1.0,INSUFFICIENT,5806248,4400427,143.24,2026-05-26,0.23425,0.05162,7.53,False,False,False,,,,,,Flex Ltd,Common Stock,52479975424.0,2026-07-22,56.0
TRI,57.78,100.0,21.04,57.78,55.56,47.61,1.167,5.448,88.1,1.0,INSUFFICIENT,2131282,2621852,83.72,2026-05-26,0.04674,0.05234,7.18,False,False,False,,,,,,Thomson Reuters Corporation Common Shares,Common Stock,36547031040.0,2026-08-05,70.0
RYAAY,45.27,100.0,24.67,45.27,48.16,50.34,0.957,3.782,90.08,1.0,INSUFFICIENT,1620005,1577785,60.29,2026-05-26,0.04693,0.0259,3.01,False,False,False,,,,,,Ryanair Holdings PLC ADR,Common Stock,31014117376.0,2026-07-20,54.0
SGI,48.69,100.0,22.74,48.69,60.27,50.2,1.201,4.949,94.44,1.0,INSUFFICIENT,3231532,2670825,69.79,2026-05-26,0.09881,0.04388,3.77,False,False,False,,,,,,Somnigroup International Inc.,Common Stock,14069684224.0,2026-08-06,71.0
CME,22.72,100.0,15.62,22.72,27.48,23.49,1.17,2.4,17.86,1.0,INSUFFICIENT,2339582,2312046,282.54,2026-05-26,0.02172,0.02097,2.21,False,False,False,,,,,,CME Group Inc,Common Stock,102088130560.0,2026-07-22,56.0
RYAN,51.59,100.0,28.64,51.59,64.91,46.57,1.394,4.725,87.3,1.0,INSUFFICIENT,2739839,2375469,32.33,2026-05-26,0.07576,0.04749,4.58,False,False,False,,,,,,Ryan Specialty Group Holdings Inc,Common Stock,8872242176.0,2026-07-30,64.0
CDW,52.11,100.0,24.35,52.11,87.58,56.06,1.562,5.607,96.03,1.0,INSUFFICIENT,2034027,1858508,108.59,2026-05-26,0.12957,0.04471,9.05,False,False,False,,,,,,CDW Corp,Common Stock,13872746496.0,2026-08-05,70.0
SAN,43.01,100.0,22.71,43.01,35.21,43.43,0.811,2.511,11.9,1.0,INSUFFICIENT,7883721,12571059,12.49,2026-05-26,0.02321,0.01974,13.87,False,False,False,,,,,,Banco Santander SA ADR,Common Stock,173380075520.0,2026-07-22,56.0
EQX,71.77,100.0,46.88,71.77,52.26,63.26,0.826,6.187,82.54,1.0,INSUFFICIENT,8726663,10078233,12.62,2026-05-26,0.06975,0.04344,6.72,False,False,False,,,,,,Equinox Gold Corp,Common Stock,9571934208.0,2026-08-12,77.0
HMY,73.43,100.0,52.17,73.43,75.79,71.66,1.058,5.344,43.65,1.0,INSUFFICIENT,5164967,5375321,18.03,2026-05-26,0.05399,0.03475,5.77,False,False,False,,,,,,Harmony Gold Mining Company Limited,Common Stock,10582014976.0,,
IAG,74.64,100.0,45.61,74.64,65.76,63.38,1.038,5.746,75.79,1.0,INSUFFICIENT,6793993,8024178,17.3,2026-05-26,0.06745,0.03988,3.59,False,False,False,,,,,,IAMGold Corporation,Common Stock,9999399936.0,2026-08-06,71.0
B,52.53,100.0,29.91,52.53,58.57,50.78,1.153,4.796,74.6,1.0,INSUFFICIENT,12200285,14618636,42.1,2026-05-26,0.05212,0.03236,4.79,False,False,False,,,,,,Barrick Mining Corporation,Common Stock,68323622912.0,2026-08-11,76.0
